Date;Price;Open;High;Low;Vol.;Change %
06/19/2019;10,125;10,200;10,200;10,100;4.62M;0.00%
06/18/2019;10,125;9,975;10,125;9,975;16.23M;1.76%
06/17/2019;9,950;9,975;10,050;9,875;2.59M;-0.25%
06/14/2019;9,975;10,000;10,050;9,950;3.17M;-0.25%
06/13/2019;10,000;10,200;10,200;9,950;5.33M;-1.48%
06/12/2019;10,150;10,150;10,200;10,050;4.07M;0.00%
06/11/2019;10,150;9,900;10,150;9,875;9.20M;3.57%
06/10/2019;9,800;9,900;9,900;9,700;4.46M;0.00%
05/31/2019;9,800;9,725;9,800;9,700;7.16M;0.77%
05/29/2019;9,725;9,725;9,725;9,575;3.94M;0.00%
05/28/2019;9,725;9,800;9,825;9,600;11.47M;-0.51%
05/27/2019;9,775;9,800;9,800;9,675;2.82M;0.77%
05/24/2019;9,700;9,750;9,775;9,550;2.09M;-0.26%
05/23/2019;9,725;9,550;9,750;9,500;3.94M;2.37%
05/22/2019;9,500;9,650;9,675;9,325;2.24M;-1.30%
05/21/2019;9,625;9,375;9,650;9,375;2.99M;2.67%
05/20/2019;9,375;9,300;9,450;9,075;2.84M;0.81%
05/17/2019;9,300;9,500;9,550;9,250;3.03M;-2.11%
05/16/2019;9,500;9,475;9,725;9,275;5.39M;-0.26%
05/15/2019;9,525;9,500;9,650;9,500;6.27M;-1.30%
05/14/2019;9,650;9,400;9,750;9,350;5.83M;0.26%
05/13/2019;9,625;9,850;9,900;9,625;5.05M;-2.04%
05/10/2019;9,825;9,600;9,900;9,575;8.51M;1.55%
05/09/2019;9,675;9,800;9,800;9,600;7.13M;-0.26%
05/08/2019;9,700;9,600;9,700;9,525;4.53M;0.00%
05/07/2019;9,700;9,650;9,725;9,625;5.65M;1.04%
05/06/2019;9,600;9,425;9,650;9,425;4.01M;-0.26%
05/03/2019;9,625;9,700;9,700;9,450;7.21M;-0.77%
05/02/2019;9,700;9,725;9,800;9,600;9.55M;-0.26%
04/30/2019;9,725;9,475;9,800;9,475;23.07M;4.57%
04/29/2019;9,300;9,250;9,325;9,150;7.77M;1.36%
04/26/2019;9,175;9,125;9,250;9,075;9.33M;1.10%
04/25/2019;9,075;9,200;9,225;9,075;8.46M;-1.36%
04/24/2019;9,200;9,275;9,275;9,150;4.55M;0.00%
04/23/2019;9,200;9,025;9,250;9,000;7.39M;1.94%
