Date;Price;Open;High;Low;Vol.;Change %
12/16/2022;1,295;1,300;1,300;1,285;80.50K;-0.38%
12/15/2022;1,300;1,285;1,300;1,285;819.10K;1.17%
12/14/2022;1,285;1,265;1,295;1,265;191.30K;1.58%
12/13/2022;1,265;1,290;1,295;1,265;274.30K;-1.94%
12/12/2022;1,290;1,295;1,300;1,270;182.10K;-0.39%
12/09/2022;1,295;1,295;1,295;1,265;280.90K;0.39%
12/08/2022;1,290;1,295;1,295;1,265;326.40K;0.00%
12/07/2022;1,290;1,295;1,300;1,265;419.40K;-0.39%
12/06/2022;1,295;1,295;1,300;1,270;469.30K;1.17%
12/05/2022;1,280;1,295;1,295;1,265;941.60K;-1.16%
12/02/2022;1,295;1,280;1,295;1,280;928.20K;1.17%
12/01/2022;1,280;1,270;1,280;1,205;671.70K;0.79%
11/30/2022;1,270;1,210;1,270;1,195;2.32M;5.83%
11/29/2022;1,200;1,225;1,230;1,200;119.80K;-2.04%
11/28/2022;1,225;1,200;1,225;1,185;814.60K;2.08%
11/25/2022;1,200;1,165;1,210;1,165;675.90K;2.56%
11/24/2022;1,170;1,200;1,205;1,170;1.92M;-2.50%
11/23/2022;1,200;1,140;1,200;1,135;2.75M;5.26%
11/22/2022;1,140;1,135;1,140;1,125;661.80K;0.44%
11/21/2022;1,135;1,130;1,160;1,120;1.20M;0.44%
11/18/2022;1,130;1,135;1,140;1,125;1.44M;0.00%
11/17/2022;1,130;1,125;1,135;1,120;798.90K;0.44%
11/16/2022;1,125;1,115;1,130;1,105;1.11M;0.90%
11/15/2022;1,115;1,115;1,115;1,105;612.00K;0.00%
11/14/2022;1,115;1,120;1,120;1,110;587.60K;0.00%
11/11/2022;1,115;1,115;1,120;1,100;641.10K;0.00%
11/10/2022;1,115;1,120;1,135;1,100;890.30K;-0.45%
11/09/2022;1,120;1,130;1,150;1,110;789.90K;-0.88%
11/08/2022;1,130;1,130;1,130;1,115;509.00K;0.00%
